date,ccode,cn,Country,year,idc,ldc,emg,eap,eca,mena,sa,we,na,ssa,lac,oil,emg2,fc,ez,euro_start
4/1/2002,PHL,566,Philippines,2002,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2002,PHL,566,Philippines,2002,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2002,PHL,566,Philippines,2002,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2003,PHL,566,Philippines,2003,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2003,PHL,566,Philippines,2003,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2003,PHL,566,Philippines,2003,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2003,PHL,566,Philippines,2003,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2004,PHL,566,Philippines,2004,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2004,PHL,566,Philippines,2004,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2004,PHL,566,Philippines,2004,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2004,PHL,566,Philippines,2004,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2005,PHL,566,Philippines,2005,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2005,PHL,566,Philippines,2005,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2005,PHL,566,Philippines,2005,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2005,PHL,566,Philippines,2005,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2006,PHL,566,Philippines,2006,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2006,PHL,566,Philippines,2006,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2006,PHL,566,Philippines,2006,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2006,PHL,566,Philippines,2006,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2007,PHL,566,Philippines,2007,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2007,PHL,566,Philippines,2007,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2007,PHL,566,Philippines,2007,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2007,PHL,566,Philippines,2007,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2008,PHL,566,Philippines,2008,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2008,PHL,566,Philippines,2008,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2008,PHL,566,Philippines,2008,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2008,PHL,566,Philippines,2008,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2009,PHL,566,Philippines,2009,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2009,PHL,566,Philippines,2009,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2009,PHL,566,Philippines,2009,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2009,PHL,566,Philippines,2009,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2010,PHL,566,Philippines,2010,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2010,PHL,566,Philippines,2010,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2010,PHL,566,Philippines,2010,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2010,PHL,566,Philippines,2010,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2011,PHL,566,Philippines,2011,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2011,PHL,566,Philippines,2011,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2011,PHL,566,Philippines,2011,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2011,PHL,566,Philippines,2011,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2012,PHL,566,Philippines,2012,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2012,PHL,566,Philippines,2012,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2012,PHL,566,Philippines,2012,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2012,PHL,566,Philippines,2012,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2013,PHL,566,Philippines,2013,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2013,PHL,566,Philippines,2013,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2013,PHL,566,Philippines,2013,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2013,PHL,566,Philippines,2013,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2014,PHL,566,Philippines,2014,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2014,PHL,566,Philippines,2014,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2014,PHL,566,Philippines,2014,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2014,PHL,566,Philippines,2014,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2015,PHL,566,Philippines,2015,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2015,PHL,566,Philippines,2015,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2015,PHL,566,Philippines,2015,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2015,PHL,566,Philippines,2015,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2016,PHL,566,Philippines,2016,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2016,PHL,566,Philippines,2016,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2016,PHL,566,Philippines,2016,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2016,PHL,566,Philippines,2016,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2017,PHL,566,Philippines,2017,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2017,PHL,566,Philippines,2017,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2017,PHL,566,Philippines,2017,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2017,PHL,566,Philippines,2017,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2018,PHL,566,Philippines,2018,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2018,PHL,566,Philippines,2018,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2018,PHL,566,Philippines,2018,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2018,PHL,566,Philippines,2018,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2019,PHL,566,Philippines,2019,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2019,PHL,566,Philippines,2019,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2019,PHL,566,Philippines,2019,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2019,PHL,566,Philippines,2019,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2020,PHL,566,Philippines,2020,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1976,THA,578,Thailand,1976,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1976,THA,578,Thailand,1976,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1976,THA,578,Thailand,1976,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1976,THA,578,Thailand,1976,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1977,THA,578,Thailand,1977,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1977,THA,578,Thailand,1977,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1977,THA,578,Thailand,1977,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1977,THA,578,Thailand,1977,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1978,THA,578,Thailand,1978,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1978,THA,578,Thailand,1978,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1978,THA,578,Thailand,1978,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1978,THA,578,Thailand,1978,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1979,THA,578,Thailand,1979,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1979,THA,578,Thailand,1979,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1979,THA,578,Thailand,1979,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1979,THA,578,Thailand,1979,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1980,THA,578,Thailand,1980,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1980,THA,578,Thailand,1980,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1980,THA,578,Thailand,1980,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1980,THA,578,Thailand,1980,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1981,THA,578,Thailand,1981,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1981,THA,578,Thailand,1981,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1981,THA,578,Thailand,1981,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1981,THA,578,Thailand,1981,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1982,THA,578,Thailand,1982,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1982,THA,578,Thailand,1982,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1982,THA,578,Thailand,1982,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1982,THA,578,Thailand,1982,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1983,THA,578,Thailand,1983,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1983,THA,578,Thailand,1983,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1983,THA,578,Thailand,1983,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1983,THA,578,Thailand,1983,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1984,THA,578,Thailand,1984,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1984,THA,578,Thailand,1984,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1984,THA,578,Thailand,1984,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1984,THA,578,Thailand,1984,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1985,THA,578,Thailand,1985,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1985,THA,578,Thailand,1985,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1985,THA,578,Thailand,1985,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1985,THA,578,Thailand,1985,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1986,THA,578,Thailand,1986,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1986,THA,578,Thailand,1986,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1986,THA,578,Thailand,1986,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1986,THA,578,Thailand,1986,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1987,THA,578,Thailand,1987,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1987,THA,578,Thailand,1987,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1987,THA,578,Thailand,1987,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1987,THA,578,Thailand,1987,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1988,THA,578,Thailand,1988,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1988,THA,578,Thailand,1988,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1988,THA,578,Thailand,1988,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1988,THA,578,Thailand,1988,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1989,THA,578,Thailand,1989,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1989,THA,578,Thailand,1989,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1989,THA,578,Thailand,1989,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1989,THA,578,Thailand,1989,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1990,THA,578,Thailand,1990,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1990,THA,578,Thailand,1990,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1990,THA,578,Thailand,1990,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1990,THA,578,Thailand,1990,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1991,THA,578,Thailand,1991,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1991,THA,578,Thailand,1991,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1991,THA,578,Thailand,1991,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1991,THA,578,Thailand,1991,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1992,THA,578,Thailand,1992,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1992,THA,578,Thailand,1992,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1992,THA,578,Thailand,1992,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1992,THA,578,Thailand,1992,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1993,THA,578,Thailand,1993,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1993,THA,578,Thailand,1993,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1993,THA,578,Thailand,1993,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1993,THA,578,Thailand,1993,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1994,THA,578,Thailand,1994,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1994,THA,578,Thailand,1994,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1994,THA,578,Thailand,1994,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1994,THA,578,Thailand,1994,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1995,THA,578,Thailand,1995,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1995,THA,578,Thailand,1995,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1995,THA,578,Thailand,1995,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1995,THA,578,Thailand,1995,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1996,THA,578,Thailand,1996,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1996,THA,578,Thailand,1996,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1996,THA,578,Thailand,1996,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1996,THA,578,Thailand,1996,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1997,THA,578,Thailand,1997,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1997,THA,578,Thailand,1997,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1997,THA,578,Thailand,1997,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1997,THA,578,Thailand,1997,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1998,THA,578,Thailand,1998,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1998,THA,578,Thailand,1998,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1998,THA,578,Thailand,1998,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1998,THA,578,Thailand,1998,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1999,THA,578,Thailand,1999,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/1999,THA,578,Thailand,1999,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/1999,THA,578,Thailand,1999,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/1999,THA,578,Thailand,1999,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2000,THA,578,Thailand,2000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2000,THA,578,Thailand,2000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2000,THA,578,Thailand,2000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2000,THA,578,Thailand,2000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2001,THA,578,Thailand,2001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2001,THA,578,Thailand,2001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2001,THA,578,Thailand,2001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2001,THA,578,Thailand,2001,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2002,THA,578,Thailand,2002,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2002,THA,578,Thailand,2002,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2002,THA,578,Thailand,2002,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2002,THA,578,Thailand,2002,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2003,THA,578,Thailand,2003,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2003,THA,578,Thailand,2003,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2003,THA,578,Thailand,2003,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2003,THA,578,Thailand,2003,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2004,THA,578,Thailand,2004,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2004,THA,578,Thailand,2004,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2004,THA,578,Thailand,2004,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2004,THA,578,Thailand,2004,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2005,THA,578,Thailand,2005,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2005,THA,578,Thailand,2005,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2005,THA,578,Thailand,2005,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2005,THA,578,Thailand,2005,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2006,THA,578,Thailand,2006,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2006,THA,578,Thailand,2006,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2006,THA,578,Thailand,2006,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2006,THA,578,Thailand,2006,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2007,THA,578,Thailand,2007,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2007,THA,578,Thailand,2007,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2007,THA,578,Thailand,2007,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2007,THA,578,Thailand,2007,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2008,THA,578,Thailand,2008,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2008,THA,578,Thailand,2008,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2008,THA,578,Thailand,2008,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2008,THA,578,Thailand,2008,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2009,THA,578,Thailand,2009,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2009,THA,578,Thailand,2009,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2009,THA,578,Thailand,2009,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2009,THA,578,Thailand,2009,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2010,THA,578,Thailand,2010,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2010,THA,578,Thailand,2010,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2010,THA,578,Thailand,2010,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2010,THA,578,Thailand,2010,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2011,THA,578,Thailand,2011,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2011,THA,578,Thailand,2011,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2011,THA,578,Thailand,2011,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2011,THA,578,Thailand,2011,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2012,THA,578,Thailand,2012,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2012,THA,578,Thailand,2012,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2012,THA,578,Thailand,2012,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2012,THA,578,Thailand,2012,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2013,THA,578,Thailand,2013,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2013,THA,578,Thailand,2013,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2013,THA,578,Thailand,2013,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2013,THA,578,Thailand,2013,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2014,THA,578,Thailand,2014,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2014,THA,578,Thailand,2014,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2014,THA,578,Thailand,2014,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2014,THA,578,Thailand,2014,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2015,THA,578,Thailand,2015,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2015,THA,578,Thailand,2015,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2015,THA,578,Thailand,2015,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2015,THA,578,Thailand,2015,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2016,THA,578,Thailand,2016,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2016,THA,578,Thailand,2016,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2016,THA,578,Thailand,2016,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2016,THA,578,Thailand,2016,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2017,THA,578,Thailand,2017,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2017,THA,578,Thailand,2017,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2017,THA,578,Thailand,2017,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2017,THA,578,Thailand,2017,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2018,THA,578,Thailand,2018,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2018,THA,578,Thailand,2018,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2018,THA,578,Thailand,2018,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2018,THA,578,Thailand,2018,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/2019,THA,578,Thailand,2019,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4/1/2019,THA,578,Thailand,2019,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7/1/2019,THA,578,Thailand,2019,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
10/1/2019,THA,578,Thailand,2019,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1/1/1996,VNM,582,Vietnam,1996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/1/1996,VNM,582,Vietnam,1996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7/1/1996,VNM,582,Vietnam,1996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/1/1996,VNM,582,Vietnam,1996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/1/1997,VNM,582,Vietnam,1997,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/1/1997,VNM,582,Vietnam,1997,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7/1/1997,VNM,582,Vietnam,1997,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/1/1997,VNM,582,Vietnam,1997,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/1/1998,VNM,582,Vietnam,1998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/1/1998,VNM,582,Vietnam,1998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7/1/1998,VNM,582,Vietnam,1998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/1/1998,VNM,582,Vietnam,1998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/1/1999,VNM,582,Vietnam,1999,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/1/1999,VNM,582,Vietnam,1999,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7/1/1999,VNM,582,Vietnam,1999,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/1/1999,VNM,582,Vietnam,1999,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2000,VNM,582,Vietnam,2000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
