Adjustment,ccode,Country,Date,GDP,Unit multiplier,CURRENCY,Currency
Calendar and seasonally adjusted,AUS,Australia,1970-Q4,5446,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1971-Q1,5563,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1971-Q2,5699,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1980-Q1,19235,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1980-Q2,19713,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1980-Q3,20324,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1998-Q4,88608,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1999-Q1,90349,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1999-Q2,91423,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1999-Q3,92909,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1999-Q4,94633,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2000-Q1,95550,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2000-Q2,97121,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2000-Q3,100584,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2000-Q4,101540,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2001-Q1,103361,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2001-Q2,104812,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2001-Q3,105321,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2001-Q4,107177,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2002-Q1,109154,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2002-Q2,111431,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2002-Q3,114007,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2002-Q4,115246,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2003-Q1,116902,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2003-Q2,117729,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2003-Q3,119658,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2003-Q4,122935,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2004-Q1,125939,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2004-Q2,127052,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2004-Q3,128813,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2004-Q4,131251,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2005-Q1,131401,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1974-Q4,9704,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1975-Q1,10181,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1975-Q2,10645,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1975-Q3,10945,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1975-Q4,11318,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1976-Q1,11857,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1989-Q4,54578,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1990-Q1,56074,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1990-Q2,57249,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1990-Q3,57961,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1990-Q4,58789,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1991-Q1,59088,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1991-Q2,59569,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1995-Q4,75019,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1996-Q1,76122,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1996-Q2,76903,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1996-Q3,77131,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1996-Q4,78133,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1997-Q1,79268,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1997-Q2,80594,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1997-Q3,82016,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1997-Q4,83550,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1998-Q1,84263,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2005-Q2,134591,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2005-Q3,136586,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2005-Q4,137937,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2006-Q1,140974,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2006-Q2,144911,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2006-Q3,147578,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2006-Q4,150084,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2007-Q1,154391,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2007-Q2,157664,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2007-Q3,161028,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2007-Q4,164323,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2008-Q1,166580,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2008-Q2,167029,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2008-Q3,167826,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2008-Q4,168523,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2009-Q1,170212,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2009-Q2,173735,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1960-Q1,2423,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1960-Q2,2490,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1960-Q3,2539,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1960-Q4,2555,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1961-Q1,2540,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1961-Q2,2547,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1961-Q3,2564,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1961-Q4,2582,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1962-Q1,2650,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1962-Q2,2707,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1962-Q3,2733,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1962-Q4,2780,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1963-Q1,2832,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1963-Q2,2873,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1963-Q3,2976,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1963-Q4,3008,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1964-Q1,3065,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1964-Q2,3134,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1964-Q3,3211,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1964-Q4,3282,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1965-Q1,3322,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1965-Q2,3390,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1965-Q3,3444,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1965-Q4,3490,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1966-Q1,3524,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1966-Q2,3610,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1966-Q3,3687,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1966-Q4,3765,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1967-Q1,3847,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1967-Q2,3915,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1967-Q3,4019,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1967-Q4,4089,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1968-Q1,4211,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1968-Q2,4253,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1968-Q3,4333,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1968-Q4,4449,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1969-Q1,4571,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1969-Q2,4682,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1969-Q3,4803,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1969-Q4,4930,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1970-Q1,5053,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1970-Q2,5173,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1970-Q3,5268,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1994-Q4,70157,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1995-Q1,71473,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1995-Q2,73134,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1995-Q3,73938,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1980-Q4,20982,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1981-Q1,21599,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1981-Q2,22464,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1981-Q3,23494,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1981-Q4,24183,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1982-Q1,24901,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1982-Q2,26081,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1982-Q3,26889,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1982-Q4,27831,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1983-Q1,28432,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1983-Q2,28784,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1983-Q3,29367,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1998-Q2,85901,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1998-Q3,87673,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2014-Q3,224494,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2014-Q4,226718,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2015-Q1,228432,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2015-Q2,231018,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2015-Q3,233727,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2015-Q4,235520,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2016-Q1,236971,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2016-Q2,238618,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2016-Q3,240719,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2016-Q4,243082,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2017-Q1,245095,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2017-Q2,247726,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2017-Q3,249687,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2017-Q4,253536,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2018-Q1,256304,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2018-Q2,258964,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2018-Q3,260668,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2018-Q4,262592,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2019-Q1,263880,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2019-Q2,266503,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2019-Q3,267065,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2019-Q4,269101,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2020-Q1,266851,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2020-Q2,232738,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2020-Q3,251299,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2020-Q4,264512,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2021-Q1,269806,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2021-Q2,274732,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2021-Q3,262498,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2021-Q4,281814,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2022-Q1,292029,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2022-Q2,304107,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2022-Q3,313025,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2022-Q4,321732,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2023-Q1,326088,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2023-Q2,331852,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2023-Q3,336646,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2023-Q4,339895,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2024-Q1,344760,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2024-Q2,347782,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2024-Q3,350008,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2024-Q4,354210,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1983-Q4,30098,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1984-Q1,30908,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1984-Q2,31125,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1984-Q3,31121,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1984-Q4,31665,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1985-Q1,32733,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1985-Q2,33915,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1985-Q3,35247,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1985-Q4,36274,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1986-Q1,36506,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1986-Q2,37791,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1986-Q3,39137,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1986-Q4,39909,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1987-Q1,40721,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1987-Q2,41648,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1987-Q3,42987,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1987-Q4,44067,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1988-Q1,45280,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1988-Q2,46019,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1988-Q3,47407,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1988-Q4,48852,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1989-Q1,50617,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1989-Q2,52203,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,1989-Q3,53465,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2010-Q1,181547,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2010-Q2,185075,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2010-Q3,186998,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2010-Q4,189320,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2011-Q1,192539,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2011-Q2,195200,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2011-Q3,197447,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2011-Q4,198771,Millions,AUD,Australian dollar
Calendar and seasonally adjusted,AUS,Australia,2012-Q1,202518,Millions,AUD,Australian dollar
