ccode,country,Adjustment,Date,pct_ca_oecd
CHE,Switzerland,Calendar and seasonally adjusted,2010-Q3,12.76311
CHE,Switzerland,Calendar and seasonally adjusted,2010-Q4,13.73963
CHE,Switzerland,Calendar and seasonally adjusted,2011-Q1,7.681743
CHE,Switzerland,Calendar and seasonally adjusted,2011-Q2,7.664018
CHE,Switzerland,Calendar and seasonally adjusted,2011-Q3,4.182982
CHE,Switzerland,Calendar and seasonally adjusted,2011-Q4,5.77481
CHE,Switzerland,Calendar and seasonally adjusted,2012-Q1,5.569508
CHE,Switzerland,Calendar and seasonally adjusted,2012-Q2,8.934261
CHE,Switzerland,Calendar and seasonally adjusted,2012-Q3,9.330935
CHE,Switzerland,Calendar and seasonally adjusted,2012-Q4,9.956271
CHE,Switzerland,Calendar and seasonally adjusted,2013-Q1,8.242448
CHE,Switzerland,Calendar and seasonally adjusted,2013-Q2,11.42022
CHE,Switzerland,Calendar and seasonally adjusted,2013-Q3,12.90153
CHE,Switzerland,Calendar and seasonally adjusted,2013-Q4,6.650679
CHE,Switzerland,Calendar and seasonally adjusted,2014-Q1,6.614734
CHE,Switzerland,Calendar and seasonally adjusted,2014-Q2,2.711677
CHE,Switzerland,Calendar and seasonally adjusted,2014-Q3,5.139033
CHE,Switzerland,Calendar and seasonally adjusted,2014-Q4,12.44284
CHE,Switzerland,Calendar and seasonally adjusted,2015-Q1,8.303415
CHE,Switzerland,Calendar and seasonally adjusted,2015-Q2,7.432221
CHE,Switzerland,Calendar and seasonally adjusted,2015-Q3,10.98002
CHE,Switzerland,Calendar and seasonally adjusted,2015-Q4,7.917002
CHE,Switzerland,Calendar and seasonally adjusted,2016-Q1,3.51323
CHE,Switzerland,Calendar and seasonally adjusted,2016-Q2,7.100641
CHE,Switzerland,Calendar and seasonally adjusted,2016-Q3,7.607973
CHE,Switzerland,Calendar and seasonally adjusted,2016-Q4,10.50677
CHE,Switzerland,Calendar and seasonally adjusted,2017-Q1,3.776483
CHE,Switzerland,Calendar and seasonally adjusted,2017-Q2,4.92831
CHE,Switzerland,Calendar and seasonally adjusted,2017-Q3,4.75071
CHE,Switzerland,Calendar and seasonally adjusted,2017-Q4,6.51193
CHE,Switzerland,Calendar and seasonally adjusted,2018-Q1,6.546368
CHE,Switzerland,Calendar and seasonally adjusted,2018-Q2,8.415889
CHE,Switzerland,Calendar and seasonally adjusted,2018-Q3,4.884659
CHE,Switzerland,Calendar and seasonally adjusted,2018-Q4,2.279762
CHE,Switzerland,Calendar and seasonally adjusted,2019-Q1,-0.8882828
CHE,Switzerland,Calendar and seasonally adjusted,2019-Q2,5.120501
CHE,Switzerland,Calendar and seasonally adjusted,2019-Q3,7.808023
CHE,Switzerland,Calendar and seasonally adjusted,2019-Q4,1.914153
CHE,Switzerland,Calendar and seasonally adjusted,2020-Q1,4.419222
CHE,Switzerland,Calendar and seasonally adjusted,2020-Q2,2.696064
CHE,Switzerland,Calendar and seasonally adjusted,2020-Q3,7.553248
CHE,Switzerland,Calendar and seasonally adjusted,2020-Q4,-12.11504
CHE,Switzerland,Calendar and seasonally adjusted,2021-Q1,10.60341
CHE,Switzerland,Calendar and seasonally adjusted,2021-Q2,8.085188
CHE,Switzerland,Calendar and seasonally adjusted,2021-Q3,10.56698
CHE,Switzerland,Calendar and seasonally adjusted,2021-Q4,0.8274553
CHE,Switzerland,Calendar and seasonally adjusted,2022-Q1,10.59553
CHE,Switzerland,Calendar and seasonally adjusted,2022-Q2,5.325302
CHE,Switzerland,Calendar and seasonally adjusted,2022-Q3,12.01928
CHE,Switzerland,Calendar and seasonally adjusted,2022-Q4,5.635986
CHE,Switzerland,Calendar and seasonally adjusted,2023-Q1,4.202733
CHE,Switzerland,Calendar and seasonally adjusted,2023-Q2,4.005444
CHE,Switzerland,Calendar and seasonally adjusted,2023-Q3,7.204113
CHE,Switzerland,Calendar and seasonally adjusted,2023-Q4,4.738884
CHE,Switzerland,Calendar and seasonally adjusted,2024-Q1,9.273867
CHE,Switzerland,Calendar and seasonally adjusted,2024-Q2,7.446251
CHE,Switzerland,Calendar and seasonally adjusted,2024-Q3,1.088394
CHE,Switzerland,Calendar and seasonally adjusted,2024-Q4,4.442353
TUR,Türkiye,Calendar and seasonally adjusted,1998-Q1,-0.5899339
TUR,Türkiye,Calendar and seasonally adjusted,1998-Q2,0.5224785
TUR,Türkiye,Calendar and seasonally adjusted,1998-Q3,0.1644108
TUR,Türkiye,Calendar and seasonally adjusted,1998-Q4,3.358641
TUR,Türkiye,Calendar and seasonally adjusted,1999-Q1,3.279194
TUR,Türkiye,Calendar and seasonally adjusted,1999-Q2,-1.214458
TUR,Türkiye,Calendar and seasonally adjusted,1999-Q3,-0.8703775
TUR,Türkiye,Calendar and seasonally adjusted,1999-Q4,-1.30799
TUR,Türkiye,Calendar and seasonally adjusted,2000-Q1,-2.752553
TUR,Türkiye,Calendar and seasonally adjusted,2000-Q2,-4.130358
TUR,Türkiye,Calendar and seasonally adjusted,2000-Q3,-3.863205
TUR,Türkiye,Calendar and seasonally adjusted,2000-Q4,-3.420275
TUR,Türkiye,Calendar and seasonally adjusted,2001-Q1,0.2983859
TUR,Türkiye,Calendar and seasonally adjusted,2001-Q2,3.675511
TUR,Türkiye,Calendar and seasonally adjusted,2001-Q3,1.749363
TUR,Türkiye,Calendar and seasonally adjusted,2001-Q4,2.202521
TUR,Türkiye,Calendar and seasonally adjusted,2002-Q1,0.3257455
TUR,Türkiye,Calendar and seasonally adjusted,2002-Q2,-0.3464894
TUR,Türkiye,Calendar and seasonally adjusted,2002-Q3,-0.4595126
TUR,Türkiye,Calendar and seasonally adjusted,2002-Q4,-0.9676374
TUR,Türkiye,Calendar and seasonally adjusted,2003-Q1,-3.466181
TUR,Türkiye,Calendar and seasonally adjusted,2003-Q2,-2.579584
TUR,Türkiye,Calendar and seasonally adjusted,2003-Q3,-1.56643
TUR,Türkiye,Calendar and seasonally adjusted,2003-Q4,-3.511769
TUR,Türkiye,Calendar and seasonally adjusted,2004-Q1,-4.318646
TUR,Türkiye,Calendar and seasonally adjusted,2004-Q2,-3.55244
TUR,Türkiye,Calendar and seasonally adjusted,2004-Q3,-3.239846
TUR,Türkiye,Calendar and seasonally adjusted,2004-Q4,-3.790481
TUR,Türkiye,Calendar and seasonally adjusted,2005-Q1,-3.650585
TUR,Türkiye,Calendar and seasonally adjusted,2005-Q2,-4.383963
TUR,Türkiye,Calendar and seasonally adjusted,2005-Q3,-4.508875
TUR,Türkiye,Calendar and seasonally adjusted,2005-Q4,-4.829735
